"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_844427526280304","married","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","8","4"
"a_844427527243412","married","female","polytechnics","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","6","10","4"
"a_844427527889008","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","7","4"
"a_844427528029149","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","7","5","1"
"a_844427528063634","married","female","high_school","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","2","9","1"
"a_844427528746506","married","male","high_school","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","8","1"
"a_844427528992677","married","male","undergraduate","yes","4","10","6","10","10","10","10","10","10","10","10","11","10","4","4","4","10","10","10","1","2","4"
"a_844427529010413","single","male","undergraduate","no","8","10","6","10","10","10","10","10","11","10","10","10","10","8","8","8","10","10","10","4","2","1"
"a_844427531837944","married","male","undergraduate","no","2","10","6","10","10","11","10","10","10","10","10","10","10","2","2","2","10","10","10","7","9","4"
"a_844427532326205","single","female","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","7","1","1"
"a_844427532559031","married","male","polytechnics","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","8","8","4"
"a_844427532993462","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","6","1"
"a_844427533771196","single","male","polytechnics","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","7","4","4"
"a_844427534275203","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","10","4"
"a_844427535257876","single","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","11","10","10","7","7","7","10","10","10","7","5","1"
"a_844427535500711","married","male","polytechnics","no","9","10","6","10","10","10","10","11","10","10","10","10","10","9","9","9","10","10","10","9","6","1"
"a_844427536123537","single","male","master","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","8","5","1"
"a_844427538732377","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","6","10","1"
"a_844427538887331","single","male","undergraduate","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","9","2","4"
"a_844427538934967","married","male","polytechnics","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","5","6","4"
"a_844427538967496","married","female","undergraduate","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","2","10","4"
"a_844427539267818","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","4","3","1"
"a_844427540835306","married","male","master","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","10","6","1"
"a_844427541680228","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","9","2","4"
"a_844427543661510","single","female","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","2","1"
"a_844427543919170","single","male","undergraduate","no","9","10","6","10","10","10","10","11","10","10","10","10","10","9","9","9","10","10","10","10","4","1"
"a_844427544327629","single","male","polytechnics","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","2","4"
"a_844427547028474","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","11","10","10","2","2","2","10","10","10","5","6","1"
"a_844427547147128","married","female","undergraduate","no","7","10","6","10","10","10","10","10","10","11","10","10","10","7","7","7","10","10","10","8","4","1"
"a_844427547190045","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","4","1"
"a_844427548117282","married","female","undergraduate","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","10","8","4"
"a_844427548488573","single","male","polytechnics","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","10","6","1"
"a_844427549151975","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","9","4","1"
"a_844427550017236","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","1","7","1"
"a_844427550978973","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","10","1"
"a_844427551245507","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","5","6","1"
"a_844427551575857","single","female","master","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","5","2","1"
"a_844427551617086","married","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","6","8","1"
"a_844427553481355","single","female","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","3","4"
"a_844427553648842","single","female","master","no","5","10","6","10","10","10","10","11","10","10","10","10","10","5","5","5","10","10","10","8","3","4"
"a_844427555512312","single","female","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","5","3","1"
"a_844427555649267","single","male","undergraduate","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","3","1"
"a_844427555918349","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","11","10","6","6","6","10","10","10","6","10","1"
"a_844427562877369","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","10","6","4"
"a_844427564560530","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","6","2","1"
"a_844427565774398","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","3","6","4"
"a_844427567872255","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","10","4"
"a_844427568036980","single","male","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","2","1","4"
"a_844427568961661","single","female","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","7","8","1"
"a_844427571038866","single","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","8","4","1"
"a_844427571068377","single","male","polytechnics","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","10","8","4"
"a_844427573723100","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","1","2","4"
"a_844427577995699","single","male","high_school","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","4","4"
"a_844427578214890","married","male","high_school","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","10","4"
"a_844427580248514","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","7","4"
"a_844427580679240","single","female","undergraduate","yes","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","1","6","1"
"a_844427582778199","married","male","master","no","4","10","6","11","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","6","1"
"a_844427583586785","married","male","polytechnics","no","2","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","2","10","4"
"a_844427584426507","married","female","master","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","10","4"
"a_844427585271304","married","male","high_school","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","6","4"
"a_844427586238616","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","11","10","1","1","1","10","10","10","4","5","4"
"a_844427587086071","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","1","10","1"
"a_844427588189791","single","female","undergraduate","no","4","10","6","11","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","4","1"
"a_844427588230886","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","4","4"
"a_844427588883005","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","5","3","1"
"a_844427589591027","single","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","4","1","4"
"a_844427590719803","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","8","1","1"
"a_844427590807566","married","male","high_school","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","2","6","4"
"a_844427590905167","married","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","8","7","4"
"a_844427591223327","single","female","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","1","1"
"a_844427591412834","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","7","4"
"a_844427592801225","married","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","9","10","4"
