continue_drop,student_id,gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,school_id,total_students,total_toilets,establishment_year
continue,s12429,M,ST,0.999,0.745,0.999,2,6,father,TRUE,00394,122,15,1889
continue,s12430,M,SC,0.763,0.72,0.763,6,6,mother,FALSE,00338,145,2,1929
drop,s12431,M,BC,0.438,0.495,0.438,5,3,mother,TRUE,00331,516,15,1996
continue,s12432,M,BC,0.895,0.807,0.895,0,6,mother,TRUE,00304,390,28,1914
continue,s12433,M,OC,0.565,0.397,0.565,4,3,father,FALSE,00364,147,28,1911
continue,s12434,M,BC,1.03,0.597,1.03,3,4,mother,TRUE,00392,469,14,1905
continue,s12435,M,BC,0.401,0.599,0.401,6,3,father,TRUE,00355,96,1,1966
continue,s12436,M,BC,0.632,0.561,0.632,2,6,mother,TRUE,00320,384,28,1909
continue,s12437,M,BC,0.762,0.562,0.762,3,4,mother,TRUE,00353,359,8,1986
continue,s12438,M,OC,0.453,0.535,0.453,5,5,mother,TRUE,00365,444,14,1970
continue,s12439,M,BC,0.913,0.937,0.913,6,12,mother,TRUE,00367,128,14,1969
continue,s12440,M,OC,0.833,0.666,0.833,1,4,mother,TRUE,00341,430,44,1959
continue,s12441,M,BC,0.736,0.662,0.736,4,6,father,TRUE,00394,122,15,1889
continue,s12442,M,BC,0.666,0.468,0.666,7,6,other,TRUE,00390,140,14,1972
continue,s12443,M,BC,0.682,0.622,0.682,5,5,mother,TRUE,00339,245,14,1840
continue,s12444,M,BC,0.354,0.66,0.354,8,0,mother,FALSE,00347,67,1,1935
continue,s12445,M,BC,0.781,0.474,0.781,7,7,mother,FALSE,00364,147,28,1911
continue,s12446,M,BC,0.343,0.434,0.343,2,2,mother,TRUE,00389,299,1,1921
continue,s12447,M,BC,0.388,0.355,0.388,4,5,mother,TRUE,00369,387,28,1921
drop,s12448,M,OC,0.646,0.317,0.646,6,7,mother,TRUE,00305,354,86,1986
continue,s12449,M,BC,0.89,0.644,0.89,2,2,mother,TRUE,00320,384,28,1909
continue,s12450,M,SC,0.335,0.483,0.335,5,2,father,TRUE,00391,161,14,1984
continue,s12451,M,SC,0.733,0.448,0.733,1,7,mother,TRUE,00323,344,28,1961
continue,s12452,M,OC,0.709,0.921,0.709,4,4,mother,TRUE,00323,344,28,1961
continue,s12453,M,BC,0.632,0.445,0.632,9,4,mother,TRUE,00362,397,5,1950
continue,s12454,M,BC,0.966,0.806,0.966,4,10,mother,TRUE,00382,470,71,1896
continue,s12455,M,OC,0.409,0.399,0.409,6,8,father,TRUE,00312,257,14,1946
continue,s12456,M,SC,0.505,0.409,0.505,6,8,father,TRUE,00305,354,86,1986
continue,s12457,M,SC,0.655,0.553,0.655,3,0,father,TRUE,00392,469,14,1905
continue,s12458,M,BC,0.674,0.614,0.674,5,6,mother,FALSE,00338,145,2,1929
drop,s12459,M,BC,0.725,0.556,0.725,6,2,father,TRUE,00370,272,1,1961
continue,s12460,M,OC,0.454,0.611,0.454,5,5,mother,TRUE,00388,155,1,1910
continue,s12461,M,SC,0.707,0.571,0.707,4,4,mother,TRUE,00382,470,71,1896
continue,s12462,M,OC,0.434,0.353,0.434,2,3,other,TRUE,00345,143,28,1879
continue,s12463,M,SC,0.547,0.288,0.547,4,6,father,TRUE,00323,344,28,1961
continue,s12464,M,BC,0.768,0.755,0.768,4,7,father,TRUE,00391,161,14,1984
continue,s12465,M,OC,0.862,0.67,0.862,2,4,father,TRUE,00388,155,1,1910
continue,s12466,M,SC,0.865,0.435,0.865,5,8,mixed,TRUE,00329,275,60,1914
continue,s12467,M,BC,0.534,0.611,0.534,5,6,mixed,TRUE,00334,571,61,1924
continue,s12468,M,BC,0.609,0.542,0.609,5,11,mother,TRUE,00397,221,15,1915
continue,s12469,M,BC,0.174,0.402,0.174,2,10,father,TRUE,00361,287,15,1992
continue,s12470,M,SC,0.896,0.827,0.896,9,4,mother,TRUE,00351,251,100,1924
continue,s12471,M,BC,0.376,0.615,0.376,8,6,mother,TRUE,00315,280,1,1923
continue,s12472,M,BC,0.571,0.463,0.571,4,10,mother,TRUE,00332,93,14,1880
continue,s12473,M,BC,0.739,0.625,0.739,5,6,father,TRUE,00327,251,18,1984
continue,s12474,M,ST,0.679,0.714,0.679,4,4,mother,TRUE,00362,397,5,1950
continue,s12475,M,SC,0.628,0.626,0.628,2,5,mother,TRUE,00366,62,28,1897
continue,s12476,M,ST,0.349,0.302,0.349,1,0,mother,TRUE,00387,113,4,2014
continue,s12477,M,BC,0.808,0.855,0.808,6,6,father,TRUE,00347,67,1,1935
continue,s12478,M,OC,0.214,0.684,0.214,4,3,mixed,TRUE,00301,49,14,1844
continue,s12479,M,BC,0.137,0.214,0.137,4,4,mother,TRUE,00330,125,43,1959
continue,s12480,M,BC,0.794,0.732,0.794,3,5,father,TRUE,00331,516,15,1996
continue,s12481,M,BC,0.763,0.318,0.763,4,0,mixed,TRUE,00310,262,28,1985
continue,s12482,M,SC,0.523,0.522,0.523,7,10,mother,TRUE,00370,272,1,1961
continue,s12483,M,SC,0.564,0.602,0.564,5,11,mother,TRUE,00328,356,14,1943
continue,s12484,M,BC,0.25,0.363,0.25,1,3,mother,FALSE,00377,86,14,1954
continue,s12485,M,BC,0.321,0.38,0.321,5,0,mother,TRUE,00392,469,14,1905
continue,s12486,M,BC,0.638,0.309,0.638,6,6,mother,FALSE,00302,191,2,1948
continue,s12487,M,BC,0.628,0.33,0.628,7,4,mother,FALSE,00320,384,28,1909
continue,s12488,M,SC,0.764,0.722,0.764,5,4,mother,TRUE,00323,344,28,1961
continue,s12489,M,BC,0.558,0.573,0.558,1,4,mother,TRUE,00315,280,1,1923
continue,s12490,M,BC,0.711,0.456,0.711,5,3,mother,TRUE,00344,220,71,1910
continue,s12491,M,BC,0.462,0.45,0.462,0,10,father,TRUE,00341,430,44,1959
continue,s12492,M,BC,0.926,0.65,0.926,0,5,mother,TRUE,00304,390,28,1914
continue,s12493,M,OC,0.405,0.512,0.405,5,0,father,TRUE,00370,272,1,1961
continue,s12494,M,BC,0.8,0.513,0.8,6,4,mother,TRUE,00337,185,15,1975
continue,s12495,M,BC,0.142,0.687,0.142,4,4,mother,TRUE,00333,335,43,1916
continue,s12496,M,OC,0.737,0.889,0.737,2,5,mother,FALSE,00341,430,44,1959
continue,s12497,M,BC,0.372,0.302,0.372,1,0,mother,FALSE,00326,177,17,1986
continue,s12498,M,OC,0.32,0.462,0.32,1,6,father,TRUE,00331,516,15,1996
continue,s12499,M,BC,0.517,0.506,0.517,1,9,mother,TRUE,00302,191,2,1948
continue,s12500,M,SC,0.602,0.642,0.602,0,6,father,TRUE,00336,206,17,1940
continue,s12501,M,BC,0.538,0.468,0.538,4,8,mother,TRUE,00330,125,43,1959
continue,s12502,M,BC,0.104,0.335,0.104,2,7,mother,FALSE,00341,430,44,1959
continue,s12503,M,SC,0.502,0.573,0.502,2,4,mother,TRUE,00328,356,14,1943
continue,s12504,M,OC,0.296,0.26,0.296,6,6,mother,FALSE,00326,177,17,1986
continue,s12505,M,SC,0.612,0.285,0.612,9,5,mother,FALSE,00389,299,1,1921
continue,s12506,M,BC,0.201,0.317,0.201,8,5,mother,TRUE,00329,275,60,1914
continue,s12507,M,OC,0.414,0.529,0.414,4,0,father,TRUE,00318,54,17,1867
drop,s12508,M,OC,0.359,0.521,0.359,2,7,other,TRUE,00372,99,14,1956
continue,s12509,M,SC,0.099,0.354,0.099,3,1,mother,TRUE,00353,359,8,1986
continue,s12510,M,BC,0.094,0.287,0.094,4,6,mother,TRUE,00353,359,8,1986
continue,s12511,M,BC,0.393,0.338,0.393,2,2,mother,TRUE,00387,113,4,2014
continue,s12512,M,BC,0.423,0.238,0.423,4,3,mother,TRUE,00300,198,28,1913
continue,s12513,M,ST,0.631,0.519,0.631,3,6,father,TRUE,00373,75,1,1832
continue,s12514,M,BC,0.433,0.559,0.433,8,4,mother,TRUE,00380,228,15,1918
continue,s12515,M,BC,0.126,0.26,0.126,4,0,mother,TRUE,00398,116,1,1995
continue,s12516,M,SC,0.539,0.727,0.539,1,7,mother,TRUE,00312,257,14,1946
continue,s12517,M,BC,0.167,0.405,0.167,2,6,father,TRUE,00346,87,30,1967
continue,s12518,M,BC,0.797,0.977,0.797,1,6,mother,TRUE,00370,272,1,1961
continue,s12519,M,BC,0.562,0.636,0.562,1,5,mother,TRUE,00314,286,28,1903
continue,s12520,M,SC,0.513,0.492,0.513,7,5,mother,TRUE,00304,390,28,1914
continue,s12521,M,BC,0.737,0.706,0.737,2,2,mother,TRUE,00389,299,1,1921
continue,s12522,M,BC,0.436,0.621,0.436,7,9,mother,TRUE,00389,299,1,1921
continue,s12523,M,SC,0.51,0.582,0.51,0,4,mother,TRUE,00307,177,15,1926
continue,s12524,M,BC,0.361,0.463,0.361,0,2,mother,TRUE,00387,113,4,2014
continue,s12525,M,SC,0.365,0.379,0.365,2,6,mother,TRUE,00365,444,14,1970
continue,s12526,M,BC,0.663,0.823,0.663,4,4,father,TRUE,00339,245,14,1840
continue,s12527,M,BC,0.635,0.406,0.635,7,11,father,TRUE,00331,516,15,1996
continue,s12528,M,SC,0.562,0.709,0.562,6,3,mother,TRUE,00310,262,28,1985
continue,s12529,M,BC,0.478,0.523,0.478,5,6,mother,TRUE,00305,354,86,1986
continue,s12530,M,BC,0.563,0.639,0.563,4,12,father,TRUE,00341,430,44,1959
continue,s12531,M,OC,0.552,0.524,0.552,0,3,mother,TRUE,00300,198,28,1913
continue,s12532,M,BC,0.562,0.364,0.562,7,5,mother,TRUE,00363,148,28,1895
continue,s12533,M,OC,0.611,0.563,0.611,4,7,mother,FALSE,00326,177,17,1986
continue,s12534,M,SC,0.848,0.868,0.848,6,9,mother,TRUE,00353,359,8,1986
continue,s12535,M,BC,0.916,0.757,0.916,6,3,mother,TRUE,00333,335,43,1916
drop,s12536,M,SC,0.685,0.662,0.685,4,2,mother,TRUE,00361,287,15,1992
continue,s12537,M,SC,0.173,0.518,0.173,8,3,mother,TRUE,00396,129,21,2006
continue,s12538,M,BC,0.686,0.83,0.686,2,0,mother,TRUE,00393,111,10,2006
continue,s12539,M,SC,0.342,0.214,0.342,1,9,mother,TRUE,00326,177,17,1986
continue,s12540,M,BC,0.671,0.731,0.671,6,11,mother,TRUE,00359,305,44,1915
continue,s12541,M,OC,0.581,0.457,0.581,2,11,mother,TRUE,00323,344,28,1961
continue,s12542,M,BC,0.124,0.24,0.124,8,6,father,TRUE,00305,354,86,1986
continue,s12543,M,SC,0.357,0.573,0.357,2,7,mother,TRUE,00365,444,14,1970
drop,s12544,M,BC,0.389,0.216,0.389,6,5,mother,TRUE,00391,161,14,1984
continue,s12545,M,BC,0.442,0.571,0.442,0,7,father,TRUE,00319,96,4,1999
continue,s12546,M,OC,0.499,0.744,0.499,9,11,mother,TRUE,00333,335,43,1916
continue,s12547,M,SC,0.366,0.44,0.366,2,6,mother,TRUE,00315,280,1,1923
continue,s12548,M,SC,0.575,0.719,0.575,1,2,mother,TRUE,00344,220,71,1910
continue,s12549,M,BC,0.621,0.628,0.621,5,6,mother,TRUE,00305,354,86,1986
continue,s12550,M,ST,0.34,0.632,0.34,4,2,mixed,TRUE,00389,299,1,1921
continue,s12551,M,SC,0.408,0.659,0.408,4,4,mother,TRUE,00384,190,14,1996
continue,s12552,M,SC,0.373,0.615,0.373,4,8,father,TRUE,00363,148,28,1895
continue,s12553,M,ST,0.294,0.51,0.294,3,5,mixed,TRUE,00361,287,15,1992
continue,s12554,M,OC,0.802,0.891,0.802,6,7,mother,TRUE,00300,198,28,1913
continue,s12555,M,BC,0.113,0.16,0.113,0,6,mother,TRUE,00312,257,14,1946
continue,s12556,M,BC,0.456,0.518,0.456,4,10,mother,TRUE,00320,384,28,1909
continue,s12557,M,OC,0.4,0.352,0.4,8,3,mother,TRUE,00328,356,14,1943
continue,s12558,M,BC,0.458,0.413,0.458,6,2,father,TRUE,00378,121,28,1971
continue,s12559,M,OC,0.824,0.846,0.824,4,4,mother,TRUE,00374,207,28,1896
continue,s12560,M,BC,0.44,0.42,0.44,1,4,mother,TRUE,00380,228,15,1918
continue,s12561,M,BC,0.766,0.854,0.766,5,10,mother,TRUE,00302,191,2,1948
continue,s12562,M,BC,0.667,0.443,0.667,6,2,father,FALSE,00313,399,14,1916
continue,s12563,M,BC,0.023,0.441,0.023,6,3,mother,TRUE,00304,390,28,1914
continue,s12564,M,SC,0.447,0.654,0.447,4,3,mother,TRUE,00331,516,15,1996
continue,s12565,M,BC,0.851,0.753,0.851,4,6,other,FALSE,00339,245,14,1840
continue,s12566,M,BC,0.316,0.238,0.316,3,4,mother,TRUE,00334,571,61,1924
continue,s12567,F,BC,0.229,0.248,0.229,0,3,mother,TRUE,00353,359,8,1986
continue,s12568,F,OC,0.209,0.267,0.209,3,6,mother,TRUE,00342,295,18,1907
continue,s12569,F,SC,0.582,0.623,0.582,7,6,father,FALSE,00368,240,15,1893
continue,s12570,F,BC,0.478,0.332,0.478,9,0,mother,TRUE,00328,356,14,1943
drop,s12571,F,BC,0.594,0.511,0.594,6,7,father,TRUE,00364,147,28,1911
continue,s12572,F,SC,0.642,0.551,0.642,0,5,mother,FALSE,00369,387,28,1921
continue,s12573,F,BC,0.519,0.697,0.519,2,8,mother,FALSE,00361,287,15,1992
continue,s12574,F,SC,0.766,0.647,0.766,2,4,mother,TRUE,00360,273,2,1995
continue,s12575,F,BC,0.39,0.497,0.39,3,2,mother,TRUE,00328,356,14,1943
continue,s12576,F,OC,0.49,0.806,0.49,5,6,mother,FALSE,00322,179,8,1955
continue,s12577,F,BC,0.691,0.147,0.691,4,3,father,TRUE,00320,384,28,1909
continue,s12578,F,SC,0.266,0.271,0.266,4,2,mother,TRUE,00374,207,28,1896
continue,s12579,F,SC,1.032,0.828,1.032,0,4,mother,TRUE,00316,59,62,2026
continue,s12580,F,SC,0.464,0.593,0.464,8,4,mother,TRUE,00313,399,14,1916
continue,s12581,F,OC,0.198,0.27,0.198,2,7,mother,FALSE,00353,359,8,1986
drop,s12582,F,BC,0.134,0.472,0.134,4,7,mother,FALSE,00325,97,43,1842
continue,s12583,F,BC,0.569,0.455,0.569,2,9,father,TRUE,00370,272,1,1961
continue,s12584,F,OC,0.681,0.849,0.681,4,10,mother,TRUE,00312,257,14,1946
continue,s12585,F,BC,0.461,0.379,0.461,6,6,father,FALSE,00326,177,17,1986
continue,s12586,F,BC,0.511,0.6,0.511,3,9,mother,TRUE,00319,96,4,1999
continue,s12587,F,SC,0.896,0.859,0.896,8,3,father,TRUE,00316,59,62,2026
drop,s12588,F,BC,0.408,0.798,0.408,9,5,mother,TRUE,00379,95,15,1981
continue,s12589,F,SC,0.163,0.48,0.163,4,6,mother,TRUE,00328,356,14,1943
continue,s12590,M,SC,0.649,0.411,0.649,5,6,mother,TRUE,00354,184,NA,NA
continue,s12591,M,SC,0.442,0.643,0.442,8,4,father,TRUE,00386,220,30,1847
continue,s12592,M,SC,0.694,0.265,0.694,3,2,mother,TRUE,00329,275,60,1914
continue,s12593,M,SC,0.699,0.353,0.699,3,12,mother,TRUE,00392,469,14,1905
continue,s12594,M,SC,0.511,0.403,0.511,4,5,mother,FALSE,00333,335,43,1916
continue,s12595,M,BC,0.301,0.146,0.301,4,10,mother,TRUE,00365,444,14,1970
continue,s12596,M,SC,0.659,0.347,0.659,8,8,mother,TRUE,00324,170,31,1949
continue,s12597,M,OC,0.226,0.173,0.226,4,5,father,FALSE,00390,140,14,1972
continue,s12598,M,SC,0.551,0.277,0.551,2,10,father,TRUE,00390,140,14,1972
continue,s12599,M,SC,0.437,0.442,0.437,0,3,mother,TRUE,00354,184,NA,NA
drop,s12600,M,ST,0.749,1.01,0.749,4,6,father,TRUE,00379,95,15,1981
continue,s12601,M,OC,0.478,0.642,0.478,4,0,father,TRUE,00369,387,28,1921
continue,s12602,M,OC,0.323,0.429,0.323,2,7,mother,TRUE,00378,121,28,1971
continue,s12603,M,BC,0.633,0.885,0.633,6,2,mother,TRUE,00391,161,14,1984
continue,s12604,M,SC,0.337,0.283,0.337,2,6,other,TRUE,00369,387,28,1921
continue,s12605,M,BC,0.344,0.351,0.344,6,0,other,TRUE,00314,286,28,1903
continue,s12606,M,BC,0.183,0.077,0.183,4,6,mother,FALSE,00378,121,28,1971
continue,s12607,F,SC,0.409,0.514,0.409,6,0,mother,TRUE,00335,87,14,1886
continue,s12608,F,BC,0.29,0.512,0.29,4,7,mother,TRUE,00320,384,28,1909
continue,s12609,F,OC,0.602,0.666,0.602,4,2,mother,FALSE,00318,54,17,1867
continue,s12610,F,BC,0.378,0.526,0.378,8,7,mother,TRUE,00386,220,30,1847
continue,s12611,F,OC,0.536,0.614,0.536,9,4,other,TRUE,00328,356,14,1943
continue,s12612,F,BC,0.594,0.519,0.594,4,8,mother,TRUE,00370,272,1,1961
continue,s12613,F,OC,0.177,0.525,0.177,6,7,father,TRUE,00380,228,15,1918
continue,s12614,F,OC,0.48,0.457,0.48,2,9,mother,TRUE,00336,206,17,1940
continue,s12615,F,OC,0.821,0.728,0.821,2,2,father,TRUE,00387,113,4,2014
continue,s12616,F,BC,0.418,0.322,0.418,8,10,father,FALSE,00361,287,15,1992
continue,s12617,F,OC,0.757,0.664,0.757,8,6,mother,TRUE,00365,444,14,1970
continue,s12618,F,OC,0.133,0.566,0.133,2,2,mother,TRUE,00362,397,5,1950
continue,s12619,F,SC,0.566,0.495,0.566,0,4,father,TRUE,00319,96,4,1999
continue,s12620,F,BC,0.413,0.598,0.413,1,6,father,TRUE,00354,184,NA,NA
continue,s12621,F,BC,0.461,0.524,0.461,0,3,mother,TRUE,00379,95,15,1981
continue,s12622,F,OC,0.742,0.672,0.742,3,12,mother,TRUE,00350,36,14,1852
drop,s12623,F,BC,0.503,0.523,0.503,9,0,father,TRUE,00328,356,14,1943
continue,s12624,F,OC,0.32,0.408,0.32,9,6,mother,TRUE,00383,132,14,1996
continue,s12625,F,SC,0.306,0.485,0.306,5,6,father,FALSE,00331,516,15,1996
continue,s12626,F,BC,0.107,0.507,0.107,7,5,father,TRUE,00348,80,14,1871
continue,s12627,F,ST,0.38,0.426,0.38,9,4,mother,TRUE,00311,209,14,1976
continue,s12628,F,BC,0.746,0.669,0.746,3,6,mother,TRUE,00344,220,71,1910
drop,s12629,F,ST,0.681,0.758,0.681,5,3,mother,TRUE,00349,132,28,2003
continue,s12630,F,SC,0.895,0.615,0.895,4,0,mother,TRUE,00336,206,17,1940
continue,s12631,F,BC,0.132,0.759,0.132,4,0,mother,TRUE,00353,359,8,1986
continue,s12632,F,BC,0.456,0.46,0.456,2,12,mother,TRUE,00371,136,2,1925
continue,s12633,F,BC,0.444,0.574,0.444,4,0,father,TRUE,00304,390,28,1914
continue,s12634,F,SC,0.304,0.556,0.304,9,10,father,TRUE,00319,96,4,1999
continue,s12635,F,OC,0.362,0.703,0.362,0,5,mother,TRUE,00392,469,14,1905
continue,s12636,F,SC,0.519,0.663,0.519,8,0,mother,TRUE,00392,469,14,1905
continue,s12637,F,BC,0.779,0.701,0.779,4,2,mother,TRUE,00304,390,28,1914
continue,s12638,F,BC,0.567,0.558,0.567,8,2,mother,TRUE,00353,359,8,1986
continue,s12639,F,BC,0.391,0.533,0.391,5,0,mother,TRUE,00330,125,43,1959
continue,s12640,F,BC,0.355,0.373,0.355,7,4,mother,TRUE,00312,257,14,1946
continue,s12641,F,SC,0.38,0.611,0.38,3,10,mother,TRUE,00370,272,1,1961
continue,s12642,F,BC,0.304,0.474,0.304,0,2,mother,TRUE,00307,177,15,1926
continue,s12643,F,ST,0.599,0.677,0.599,1,2,mother,TRUE,00352,177,28,1905
continue,s12644,F,BC,0.449,0.475,0.449,3,5,father,TRUE,00322,179,8,1955
continue,s12645,F,ST,0.563,0.626,0.563,2,6,mother,TRUE,00340,134,15,1976
continue,s12646,F,BC,0.412,0.588,0.412,6,6,father,TRUE,00369,387,28,1921
continue,s12647,F,SC,0.566,0.855,0.566,4,5,mother,FALSE,00351,251,100,1924
continue,s12648,F,SC,0.366,0.625,0.366,6,8,mother,TRUE,00392,469,14,1905
continue,s12649,F,SC,0.625,0.656,0.625,4,4,mother,TRUE,00339,245,14,1840
drop,s12650,F,OC,0.301,0.467,0.301,6,5,mother,TRUE,00306,72,1,1934
continue,s12651,F,SC,0.08,0.411,0.08,6,10,other,TRUE,00339,245,14,1840
drop,s12652,F,BC,0.623,0.699,0.623,6,0,father,TRUE,00331,516,15,1996
continue,s12653,F,BC,0.443,0.601,0.443,0,6,mother,FALSE,00392,469,14,1905
continue,s12654,F,SC,0.475,0.596,0.475,2,6,father,TRUE,00382,470,71,1896
drop,s12655,F,BC,0.157,0.674,0.157,1,8,mother,TRUE,00342,295,18,1907
continue,s12656,F,BC,0.389,0.537,0.389,3,8,mother,FALSE,00390,140,14,1972
continue,s12657,F,SC,0.661,0.406,0.661,5,11,mother,TRUE,00345,143,28,1879
continue,s12658,F,BC,0.656,0.319,0.656,4,6,mother,TRUE,00328,356,14,1943
continue,s12659,F,BC,0.229,0.6,0.229,5,4,mother,TRUE,00368,240,15,1893
continue,s12660,F,SC,0.283,0.478,0.283,1,10,mother,TRUE,00397,221,15,1915
continue,s12661,F,OC,0.64,0.636,0.64,2,4,mother,TRUE,00310,262,28,1985
continue,s12662,F,BC,0.662,0.632,0.662,3,3,mother,TRUE,00342,295,18,1907
continue,s12663,F,BC,0.351,0.464,0.351,5,4,mother,TRUE,00362,397,5,1950
continue,s12664,F,SC,0.48,0.546,0.48,4,8,mother,FALSE,00300,198,28,1913
continue,s12665,F,BC,0.544,0.597,0.544,5,5,mother,TRUE,00327,251,18,1984
continue,s12666,F,BC,0.779,0.625,0.779,8,9,mother,TRUE,00335,87,14,1886
continue,s12667,F,OC,0.299,0.445,0.299,1,4,mother,TRUE,00313,399,14,1916
drop,s12668,F,BC,0.551,0.82,0.551,4,9,mother,TRUE,00304,390,28,1914
continue,s12669,F,SC,0.417,0.535,0.417,3,7,father,FALSE,00334,571,61,1924
continue,s12670,F,BC,0.398,0.393,0.398,3,10,mother,TRUE,00365,444,14,1970
continue,s12671,F,ST,0.393,0.685,0.393,4,6,mother,FALSE,00310,262,28,1985
continue,s12672,F,BC,0.519,0.432,0.519,0,0,mother,TRUE,00371,136,2,1925
continue,s12673,F,OC,0.206,0.478,0.206,3,7,mother,TRUE,00364,147,28,1911
continue,s12674,F,SC,0.708,0.949,0.708,1,6,father,TRUE,00380,228,15,1918
continue,s12675,F,OC,0.777,0.767,0.777,0,5,mother,TRUE,00323,344,28,1961
continue,s12676,F,SC,0.544,0.563,0.544,2,7,mother,TRUE,00362,397,5,1950
continue,s12677,F,SC,0.863,0.738,0.863,4,6,mother,TRUE,00341,430,44,1959
continue,s12678,F,BC,0.39,0.511,0.39,4,10,mother,TRUE,00362,397,5,1950
continue,s12679,F,BC,0.352,0.569,0.352,2,7,mother,TRUE,00323,344,28,1961
continue,s12680,F,BC,0.59,0.576,0.59,4,6,mother,TRUE,00338,145,2,1929
continue,s12681,F,BC,0.757,0.882,0.757,6,7,mother,TRUE,00331,516,15,1996
continue,s12682,F,BC,0.744,0.899,0.744,4,3,mother,TRUE,00336,206,17,1940
continue,s12683,F,OC,0.639,0.614,0.639,4,0,mother,TRUE,00304,390,28,1914
continue,s12684,F,SC,0.55,0.679,0.55,7,0,mother,TRUE,00320,384,28,1909
continue,s12685,F,OC,0.67,0.793,0.67,4,5,mother,TRUE,00339,245,14,1840
continue,s12686,F,SC,0.584,0.536,0.584,2,10,mother,TRUE,00304,390,28,1914
continue,s12687,F,SC,0.687,0.483,0.687,6,10,mother,TRUE,00391,161,14,1984
continue,s12688,F,ST,0.434,0.611,0.434,2,5,father,TRUE,00393,111,10,2006
continue,s12689,F,BC,0.336,0.448,0.336,6,10,mother,FALSE,00319,96,4,1999
continue,s12690,F,SC,0.443,0.424,0.443,4,0,father,TRUE,00322,179,8,1955
continue,s12691,F,ST,0.51,0.44,0.51,2,0,mother,TRUE,00326,177,17,1986
continue,s12692,F,BC,0.653,0.572,0.653,5,6,mother,TRUE,00386,220,30,1847
continue,s12693,F,BC,0.586,0.648,0.586,4,9,father,TRUE,00343,353,15,1957
continue,s12694,F,BC,0.347,0.538,0.347,4,5,father,FALSE,00331,516,15,1996
continue,s12695,F,BC,0.542,0.767,0.542,1,5,mother,TRUE,00327,251,18,1984
continue,s12696,F,ST,0.819,0.798,0.819,8,6,mother,TRUE,00392,469,14,1905
continue,s12697,F,ST,0.676,0.764,0.676,0,5,mother,TRUE,00354,184,NA,NA
continue,s12698,F,BC,0.416,0.533,0.416,0,4,mother,TRUE,00322,179,8,1955
continue,s12699,F,SC,0.495,0.741,0.495,0,3,mother,TRUE,00351,251,100,1924
continue,s12700,F,OC,0.576,0.667,0.576,7,3,mother,FALSE,00355,96,1,1966
continue,s12701,F,OC,0.277,0.465,0.277,0,3,mother,TRUE,00323,344,28,1961
continue,s12702,F,SC,0.401,0.538,0.401,2,1,mother,TRUE,00370,272,1,1961
continue,s12703,F,SC,0.626,0.751,0.626,5,4,father,TRUE,00312,257,14,1946
continue,s12704,F,OC,0.413,0.831,0.413,8,3,father,TRUE,00313,399,14,1916
continue,s12705,F,BC,0.328,0.547,0.328,3,6,mother,TRUE,00311,209,14,1976
continue,s12706,F,BC,0.503,0.446,0.503,4,4,mother,TRUE,00314,286,28,1903
continue,s12707,F,BC,0.948,0.939,0.948,4,4,mother,FALSE,00372,99,14,1956
continue,s12708,F,BC,0.404,0.532,0.404,0,7,mother,FALSE,00374,207,28,1896
continue,s12709,F,SC,0.666,0.727,0.666,4,6,mother,TRUE,00353,359,8,1986
continue,s12710,F,SC,0.235,0.483,0.235,1,7,father,TRUE,00386,220,30,1847
continue,s12711,F,BC,0.347,0.643,0.347,1,6,mother,TRUE,00386,220,30,1847
drop,s12712,F,OC,0.64,0.711,0.64,8,10,mother,TRUE,00389,299,1,1921
continue,s12713,F,BC,0.284,0.558,0.284,1,10,mother,FALSE,00304,390,28,1914
continue,s12714,F,SC,0.227,0.432,0.227,8,5,father,TRUE,00328,356,14,1943
continue,s12715,F,SC,0.148,0.479,0.148,4,5,mother,FALSE,00312,257,14,1946
continue,s12716,F,ST,0.389,0.582,0.389,4,6,mother,TRUE,00361,287,15,1992
continue,s12717,F,BC,0.482,0.698,0.482,5,2,mother,FALSE,00374,207,28,1896
continue,s12718,F,BC,0.613,0.696,0.613,1,2,mother,TRUE,00343,353,15,1957
continue,s12719,F,BC,0.5,0.544,0.5,1,5,mother,TRUE,00307,177,15,1926
continue,s12720,F,BC,0.474,0.562,0.474,9,4,mother,TRUE,00384,190,14,1996
continue,s12721,F,OC,0.46,0.635,0.46,1,10,mother,FALSE,00382,470,71,1896
continue,s12722,F,SC,0.357,0.573,0.357,6,6,father,FALSE,00389,299,1,1921
continue,s12723,F,BC,0.531,0.778,0.531,8,4,mother,TRUE,00382,470,71,1896
continue,s12724,F,BC,0.79,0.865,0.79,0,10,father,FALSE,00382,470,71,1896
continue,s12725,F,SC,0.684,0.848,0.684,8,6,father,TRUE,00341,430,44,1959
continue,s12726,F,OC,0.885,0.985,0.885,5,5,father,TRUE,00349,132,28,2003
continue,s12727,F,BC,0.74,0.869,0.74,4,3,mother,TRUE,00343,353,15,1957
continue,s12728,F,BC,0.152,0.568,0.152,2,0,mother,TRUE,00329,275,60,1914
continue,s12729,F,BC,0.413,0.611,0.413,3,2,mother,FALSE,00333,335,43,1916
continue,s12730,F,BC,0.474,0.255,0.474,0,6,mother,TRUE,00343,353,15,1957
continue,s12731,F,BC,0.757,0.481,0.757,1,6,mother,TRUE,00331,516,15,1996
continue,s12732,F,BC,0.646,0.804,0.646,8,0,mother,TRUE,00342,295,18,1907
